[2026-05-20T10:51:32.270779+00:00] detect_docx_toc TOC Structured Document Tag (SDT) detected.
[2026-05-20T10:51:32.278784+00:00] PipelineOrchestrator TOC DETECTED = True
[2026-05-20T10:51:32.281488+00:00] PipelineOrchestrator Starting conversion pipeline for 'Printer_Setup_UserGuide.docx'.
[2026-05-20T10:51:32.281635+00:00] DocxToHtmlProcessor Converting 'Printer_Setup_UserGuide.docx' from DOCX to HTML.
[2026-05-20T10:51:32.284277+00:00] DocxToHtmlProcessor Opening DOCX archive: 'Printer_Setup_UserGuide.docx'.
[2026-05-20T10:51:32.285466+00:00] DocxToHtmlProcessor Reading relationships.
[2026-05-20T10:51:32.285564+00:00] DocxToHtmlProcessor Parsing relationships from 'word/_rels/document.xml.rels'.
[2026-05-20T10:51:32.286632+00:00] DocxToHtmlProcessor Extracted 246 relationship(s).
[2026-05-20T10:51:33.621146+00:00] DitaDtdValidator [PASS] 'cleaning_the_paper_guide.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621170+00:00] DitaDtdValidator [PASS] 'cleaning_the_print_head_path.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621194+00:00] DitaDtdValidator [PASS] 'cleaning_the_print_head_using_the_product_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621229+00:00] DitaDtdValidator [PASS] 'power_cleaning.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621254+00:00] DitaDtdValidator [PASS] 'power_cleaning_using_a_computer_utility.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621278+00:00] DitaDtdValidator [PASS] 'power_cleaning_using_the_product_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621302+00:00] DitaDtdValidator [PASS] 'print_head_alignment.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621327+00:00] DitaDtdValidator [PASS] 'print_head_cleaning.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621351+00:00] DitaDtdValidator [PASS] 'print_head_maintenance.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621374+00:00] DitaDtdValidator [PASS] 'print_head_nozzle_check.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621399+00:00] DitaDtdValidator [PASS] 'cleaning_and_transporting_your_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621423+00:00] DitaDtdValidator [PASS] 'cleaning_your_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621446+00:00] DitaDtdValidator [PASS] 'copyright_notice.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621470+00:00] DitaDtdValidator [PASS] 'transporting_your_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621494+00:00] DitaDtdValidator [PASS] 'copying.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621518+00:00] DitaDtdValidator [PASS] 'copying_documents_or_photos.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621542+00:00] DitaDtdValidator [PASS] 'copying_options.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621566+00:00] DitaDtdValidator [PASS] 'borderless_paper_type_compatibility.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621589+00:00] DitaDtdValidator [PASS] 'compatible_metr_papers.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621613+00:00] DitaDtdValidator [PASS] 'double_sided_printing_capacity.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621637+00:00] DitaDtdValidator [PASS] 'loading_paper.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621661+00:00] DitaDtdValidator [PASS] 'loading_paper_in_the_rear_paper_feeder.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621685+00:00] DitaDtdValidator [PASS] 'paper_loading_capacity.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621737+00:00] DitaDtdValidator [PASS] 'paper_or_media_type_settings_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621764+00:00] DitaDtdValidator [PASS] 'paper_or_media_type_settings_printing_software.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621789+00:00] DitaDtdValidator [PASS] 'paper_source_settings_options.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621813+00:00] DitaDtdValidator [PASS] 'selecting_the_default_paper_source_settings.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621838+00:00] DitaDtdValidator [PASS] 'selecting_the_paper_settings_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621861+00:00] DitaDtdValidator [PASS] 'placing_originals_on_the_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621886+00:00] DitaDtdValidator [PASS] 'placing_originals_on_the_scanner_glass.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621910+00:00] DitaDtdValidator [PASS] 'changing_lcd_screen_language.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621934+00:00] DitaDtdValidator [PASS] 'changing_the_power_off_timer_setting_from_the_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621964+00:00] DitaDtdValidator [PASS] 'changing_the_sleep_timer_setting_from_the_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.621989+00:00] DitaDtdValidator [PASS] 'entering_characters_on_the_lcd_screen.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622013+00:00] DitaDtdValidator [PASS] 'product_basics.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622036+00:00] DitaDtdValidator [PASS] 'product_parts_back.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622060+00:00] DitaDtdValidator [PASS] 'product_parts_front.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622084+00:00] DitaDtdValidator [PASS] 'product_parts_inside.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622107+00:00] DitaDtdValidator [PASS] 'product_parts_locations.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622131+00:00] DitaDtdValidator [PASS] 'status_icon_information.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622155+00:00] DitaDtdValidator [PASS] 'the_lcd_screen.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622178+00:00] DitaDtdValidator [PASS] 'using_power_saving_settings.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622201+00:00] DitaDtdValidator [PASS] 'using_the_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622225+00:00] DitaDtdValidator [PASS] 'viewing_animations.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622249+00:00] DitaDtdValidator [PASS] 'check_ink_levels.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622273+00:00] DitaDtdValidator [PASS] 'checking_ink_levels_mac.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622297+00:00] DitaDtdValidator [PASS] 'checking_ink_levels_on_your_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622320+00:00] DitaDtdValidator [PASS] 'checking_ink_levels_windows.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622344+00:00] DitaDtdValidator [PASS] 'disabling_special_offers_with_windows.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622368+00:00] DitaDtdValidator [PASS] 'ink_bottle_part_numbers.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622392+00:00] DitaDtdValidator [PASS] 'ink_safety_precautions.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622416+00:00] DitaDtdValidator [PASS] 'purchase_metr_ink.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622440+00:00] DitaDtdValidator [PASS] 'refilling_ink.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622464+00:00] DitaDtdValidator [PASS] 'refilling_the_ink_tanks.dita' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622488+00:00] DitaDtdValidator [PASS] 'adjusting_print_quality_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622512+00:00] DitaDtdValidator [PASS] 'cleaning_and_transporting_your_product_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622536+00:00] DitaDtdValidator [PASS] 'copying_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622560+00:00] DitaDtdValidator [PASS] 'loading_paper_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622584+00:00] DitaDtdValidator [PASS] 'placing_originals_on_the_product_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622608+00:00] DitaDtdValidator [PASS] 'printer_setup_userguide.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622644+00:00] DitaDtdValidator [PASS] 'product_basics_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622669+00:00] DitaDtdValidator [PASS] 'refilling_ink_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T10:51:33.622699+00:00] DitaDtdValidator class is failing. Error: [FAIL] 'cleaning_the_print_head_using_a_computer_utility.dita' - This file is NOT following DTD-compliant structure. Violations: XML parse error — file may be malformed or contain undeclared entities: mismatched tag: line 6, column 2872
[2026-05-20T10:51:33.622752+00:00] DitaDtdValidator class is failing. Error: DTD compliance check FAILED: 1 file(s) out of 71 are NOT following DTD-compliant structure (1 total violation(s)). Non-compliant files: cleaning_the_print_head_using_a_computer_utility.dita
[2026-05-20T10:51:33.626413+00:00] DitaDtdValidator Validation report written: 'Printer_Setup_UserGuide_report.txt'.
[2026-05-20T10:51:33.630699+00:00] PipelineOrchestrator Successfully converted 'Printer_Setup_UserGuide.docx'.
[2026-05-20T10:51:33.641751+00:00] ConversionService class completed successfully.
[2026-05-20T10:51:33.648589+00:00] Upload Endpoint Successfully processed 'Printer_Setup_UserGuide.docx' for user '85938342-69aa-4cb2-bda3-900331c80862'.
[2026-05-20T10:51:33.648737+00:00] Upload Endpoint Processing slot released for user '85938342-69aa-4cb2-bda3-900331c80862'.
