[2026-05-20T09:14:06.351049+00:00] detect_docx_toc TOC Structured Document Tag (SDT) detected.
[2026-05-20T09:14:06.360301+00:00] PipelineOrchestrator TOC DETECTED = True
[2026-05-20T09:14:06.363565+00:00] PipelineOrchestrator Starting conversion pipeline for 'Printer_Setup_UserGuide.docx'.
[2026-05-20T09:14:06.363697+00:00] DocxToHtmlProcessor Converting 'Printer_Setup_UserGuide.docx' from DOCX to HTML.
[2026-05-20T09:14:06.366938+00:00] DocxToHtmlProcessor Opening DOCX archive: 'Printer_Setup_UserGuide.docx'.
[2026-05-20T09:14:06.368334+00:00] DocxToHtmlProcessor Reading relationships.
[2026-05-20T09:14:06.368455+00:00] DocxToHtmlProcessor Parsing relationships from 'word/_rels/document.xml.rels'.
[2026-05-20T09:14:06.369477+00:00] DocxToHtmlProcessor Extracted 246 relationship(s).
[2026-05-20T09:14:07.614895+00:00] DitaDtdValidator [PASS] 'adjusting_print_quality.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.614978+00:00] DitaDtdValidator [PASS] 'aligning_the_print_head_using_the_product_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615011+00:00] DitaDtdValidator [PASS] 'checking_the_nozzles_using_a_computer_utility.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615039+00:00] DitaDtdValidator [PASS] 'checking_the_nozzles_using_the_product_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615066+00:00] DitaDtdValidator [PASS] 'checking_the_number_of_sheets_fed.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615091+00:00] DitaDtdValidator [PASS] 'checking_the_number_of_sheets_on_the_lcd_screen.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615116+00:00] DitaDtdValidator [PASS] 'checking_the_sheet_counter_mac.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615142+00:00] DitaDtdValidator [PASS] 'checking_the_sheet_counter_windows.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615166+00:00] DitaDtdValidator [PASS] 'cleaning_the_paper_guide.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615192+00:00] DitaDtdValidator [PASS] 'cleaning_the_print_head_path.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615217+00:00] DitaDtdValidator [PASS] 'cleaning_the_print_head_using_the_product_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615255+00:00] DitaDtdValidator [PASS] 'power_cleaning.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615280+00:00] DitaDtdValidator [PASS] 'power_cleaning_using_a_computer_utility.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615305+00:00] DitaDtdValidator [PASS] 'power_cleaning_using_the_product_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615329+00:00] DitaDtdValidator [PASS] 'print_head_alignment.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615354+00:00] DitaDtdValidator [PASS] 'print_head_cleaning.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615378+00:00] DitaDtdValidator [PASS] 'print_head_maintenance.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615402+00:00] DitaDtdValidator [PASS] 'print_head_nozzle_check.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615426+00:00] DitaDtdValidator [PASS] 'cleaning_and_transporting_your_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615450+00:00] DitaDtdValidator [PASS] 'cleaning_your_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615474+00:00] DitaDtdValidator [PASS] 'copyright_notice.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615498+00:00] DitaDtdValidator [PASS] 'transporting_your_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615522+00:00] DitaDtdValidator [PASS] 'copying.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615546+00:00] DitaDtdValidator [PASS] 'copying_documents_or_photos.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615570+00:00] DitaDtdValidator [PASS] 'copying_options.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615594+00:00] DitaDtdValidator [PASS] 'borderless_paper_type_compatibility.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615618+00:00] DitaDtdValidator [PASS] 'compatible_metr_papers.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615642+00:00] DitaDtdValidator [PASS] 'double_sided_printing_capacity.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615666+00:00] DitaDtdValidator [PASS] 'loading_paper.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615689+00:00] DitaDtdValidator [PASS] 'loading_paper_in_the_rear_paper_feeder.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615730+00:00] DitaDtdValidator [PASS] 'paper_loading_capacity.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615756+00:00] DitaDtdValidator [PASS] 'paper_or_media_type_settings_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615780+00:00] DitaDtdValidator [PASS] 'paper_or_media_type_settings_printing_software.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615804+00:00] DitaDtdValidator [PASS] 'paper_source_settings_options.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615829+00:00] DitaDtdValidator [PASS] 'selecting_the_default_paper_source_settings.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615852+00:00] DitaDtdValidator [PASS] 'selecting_the_paper_settings_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615876+00:00] DitaDtdValidator [PASS] 'placing_originals_on_the_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615901+00:00] DitaDtdValidator [PASS] 'placing_originals_on_the_scanner_glass.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615925+00:00] DitaDtdValidator [PASS] 'changing_lcd_screen_language.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615949+00:00] DitaDtdValidator [PASS] 'changing_the_power_off_timer_setting_from_the_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.615978+00:00] DitaDtdValidator [PASS] 'changing_the_sleep_timer_setting_from_the_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616003+00:00] DitaDtdValidator [PASS] 'entering_characters_on_the_lcd_screen.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616027+00:00] DitaDtdValidator [PASS] 'product_basics.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616051+00:00] DitaDtdValidator [PASS] 'product_parts_back.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616075+00:00] DitaDtdValidator [PASS] 'product_parts_front.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616098+00:00] DitaDtdValidator [PASS] 'product_parts_inside.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616122+00:00] DitaDtdValidator [PASS] 'product_parts_locations.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616146+00:00] DitaDtdValidator [PASS] 'status_icon_information.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616170+00:00] DitaDtdValidator [PASS] 'the_lcd_screen.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616194+00:00] DitaDtdValidator [PASS] 'using_power_saving_settings.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616219+00:00] DitaDtdValidator [PASS] 'using_the_control_panel.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616243+00:00] DitaDtdValidator [PASS] 'viewing_animations.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616267+00:00] DitaDtdValidator [PASS] 'check_ink_levels.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616291+00:00] DitaDtdValidator [PASS] 'checking_ink_levels_mac.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616315+00:00] DitaDtdValidator [PASS] 'checking_ink_levels_on_your_product.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616338+00:00] DitaDtdValidator [PASS] 'checking_ink_levels_windows.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616363+00:00] DitaDtdValidator [PASS] 'disabling_special_offers_with_windows.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616386+00:00] DitaDtdValidator [PASS] 'ink_bottle_part_numbers.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616411+00:00] DitaDtdValidator [PASS] 'ink_safety_precautions.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616435+00:00] DitaDtdValidator [PASS] 'purchase_metr_ink.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616458+00:00] DitaDtdValidator [PASS] 'refilling_ink.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616482+00:00] DitaDtdValidator [PASS] 'refilling_the_ink_tanks.dita' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616506+00:00] DitaDtdValidator [PASS] 'adjusting_print_quality_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616530+00:00] DitaDtdValidator [PASS] 'cleaning_and_transporting_your_product_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616555+00:00] DitaDtdValidator [PASS] 'copying_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616578+00:00] DitaDtdValidator [PASS] 'loading_paper_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616602+00:00] DitaDtdValidator [PASS] 'placing_originals_on_the_product_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616626+00:00] DitaDtdValidator [PASS] 'printer_setup_userguide.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616654+00:00] DitaDtdValidator [PASS] 'product_basics_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616679+00:00] DitaDtdValidator [PASS] 'refilling_ink_map.ditamap' - This file is following DTD-compliant structure.
[2026-05-20T09:14:07.616716+00:00] DitaDtdValidator class is failing. Error: [FAIL] 'cleaning_the_print_head_using_a_computer_utility.dita' - This file is NOT following DTD-compliant structure. Violations: XML parse error — file may be malformed or contain undeclared entities: mismatched tag: line 6, column 2872
[2026-05-20T09:14:07.616760+00:00] DitaDtdValidator class is failing. Error: DTD compliance check FAILED: 1 file(s) out of 71 are NOT following DTD-compliant structure (1 total violation(s)). Non-compliant files: cleaning_the_print_head_using_a_computer_utility.dita
[2026-05-20T09:14:07.620385+00:00] DitaDtdValidator Validation report written: 'Printer_Setup_UserGuide_report.txt'.
[2026-05-20T09:14:07.623244+00:00] PipelineOrchestrator Successfully converted 'Printer_Setup_UserGuide.docx'.
[2026-05-20T09:14:07.635122+00:00] ConversionService class completed successfully.
[2026-05-20T09:14:07.641127+00:00] Upload Endpoint Successfully processed 'Printer_Setup_UserGuide.docx' for user 'e4d48806-8a5c-42e3-a626-75c715d55f5f'.
[2026-05-20T09:14:07.641276+00:00] Upload Endpoint Processing slot released for user 'e4d48806-8a5c-42e3-a626-75c715d55f5f'.
[2026-05-20T09:17:09.580870+00:00] Download Endpoint Received download request for user 'e4d48806-8a5c-42e3-a626-75c715d55f5f'.
[2026-05-20T09:17:09.580994+00:00] DownloadService class is running.
